sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
commercial_141,RSICD,commercial_141.jpg,raw/rsicd/images/commercial_141.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_141.jpg,,,224,224,3,RGB,commercial,5,194e9943a356b3b5b3e8325483aa77a4581ac18d7daab0aca33fb4af48c54c30,True,,,,,,,,,,1.0.0,Some buildings and some green trees are located in a commercial area.; some buildings and some green trees are located in a commercial area.; some buildings and some green trees are located in a commercial area.; some buildings and some green trees are in a commercial area.; some buildings and some green trees are in a commercial area .
commercial_142,RSICD,commercial_142.jpg,raw/rsicd/images/commercial_142.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_142.jpg,,,224,224,3,RGB,commercial,5,14d83ad906f228f0d363cd104cf358536e344c80b4dfbe8972e973ff783d4e50,True,,,,,,,,,,1.0.0,a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many buildings and green trees.; a commercial area has many buildings and green trees .
commercial_143,RSICD,commercial_143.jpg,raw/rsicd/images/commercial_143.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_143.jpg,,,224,224,3,RGB,commercial,5,979d1d6a56c86917f0d8f0f6b0f2eb5519cafc6dadbdc65b162d6d0a1d2c8021,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_144,RSICD,commercial_144.jpg,raw/rsicd/images/commercial_144.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_144.jpg,,,224,224,3,RGB,commercial,5,e0a02e2a0131354ba265aa997d1abed601c30cb555e938ea3651e7ecade1221b,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; many green buildings and trees are in a commercial area.; many buildings and green trees are in a commercial area .
commercial_145,RSICD,commercial_145.jpg,raw/rsicd/images/commercial_145.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_145.jpg,,,224,224,3,RGB,commercial,5,e252cc04d0971af0ddf2590554b744d6881cdf260738f7a961c1b093c8f59824,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_146,RSICD,commercial_146.jpg,raw/rsicd/images/commercial_146.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_146.jpg,,,224,224,3,RGB,commercial,5,84392a53b5f0df8fd82119f58f6e7d9924f972e1a3e37d887521738877ad65ff,True,,,,,,,,,,1.0.0,Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are in a commercial area.; many buildings are in a commercial area .
commercial_147,RSICD,commercial_147.jpg,raw/rsicd/images/commercial_147.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_147.jpg,,,224,224,3,RGB,commercial,5,269203edbce04f07bc12b457df93e7490e385ead976ff436362b241241654d14,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_148,RSICD,commercial_148.jpg,raw/rsicd/images/commercial_148.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_148.jpg,,,224,224,3,RGB,commercial,5,9ccaaa7dab0f2024ce69487c9b58a217e4f482a23680ea505a81cbd765adbc2e,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; many green buildings and trees are in a commercial area.; many buildings and green trees are in a commercial area .
commercial_149,RSICD,commercial_149.jpg,raw/rsicd/images/commercial_149.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_149.jpg,,,224,224,3,RGB,commercial,5,e828b430f17e953081eb597f8acea23f0c2afc055cfa3d2ad276f43b748c253a,True,,,,,,,,,,1.0.0,Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; Many green buildings and trees are located in a commercial area.; many green buildings and trees are in a commercial area.; many buildings and green trees are in a commercial area .
commercial_15,RSICD,commercial_15.jpg,raw/rsicd/images/commercial_15.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_15.jpg,,,224,224,3,RGB,commercial,5,427097ef0a925bd2390e52c3bec5b2547ddda3ef44235d0244c826c216d14ea0,True,,,,,,,,,,1.0.0,Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are in a commercial area.; many buildings are in a commercial area .
commercial_150,RSICD,commercial_150.jpg,raw/rsicd/images/commercial_150.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_150.jpg,,,224,224,3,RGB,commercial,5,f01bb7b0f420af70e4a9f210499e7e82e2993718cc97ad3f44a5518554c8ba28,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_151,RSICD,commercial_151.jpg,raw/rsicd/images/commercial_151.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_151.jpg,,,224,224,3,RGB,commercial,5,d4c793b072fd7b7af19efcb6f63ce7c7f6a648db51dbd49026c9ca259b355aaa,True,,,,,,,,,,1.0.0,a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many buildings and green trees.; a commercial area has many buildings and green trees .
commercial_152,RSICD,commercial_152.jpg,raw/rsicd/images/commercial_152.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_152.jpg,,,224,224,3,RGB,commercial,5,05a9f256d3e571f6b5a17d744fc5144119b4d742d0ee69daf8e263e0e99403f2,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_153,RSICD,commercial_153.jpg,raw/rsicd/images/commercial_153.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_153.jpg,,,224,224,3,RGB,commercial,5,9485e463cd3ce468232bdbac069b9bf87c0f01a38f00563457cc70c28e5c1f69,True,,,,,,,,,,1.0.0,Many large buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are located in a commercial area.; Many tall buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are in a commercial area.; many tall buildings and some green trees are in a commercial area .
commercial_154,RSICD,commercial_154.jpg,raw/rsicd/images/commercial_154.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_154.jpg,,,224,224,3,RGB,commercial,5,904ff9b62937995ecb3178610bd115e2782f6cf5f7cebfe1c6b0e71e16576fa9,True,,,,,,,,,,1.0.0,Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are in a commercial area.; many buildings are in a commercial area .
commercial_155,RSICD,commercial_155.jpg,raw/rsicd/images/commercial_155.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_155.jpg,,,224,224,3,RGB,commercial,5,a104362a9470dd25ce152d90d9f8fdc345eb48a8ddc182763607be15da725fec,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_156,RSICD,commercial_156.jpg,raw/rsicd/images/commercial_156.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_156.jpg,,,224,224,3,RGB,commercial,5,ab03f86c7e428b8f33769b11acf61bc04977687d494f41ecac71cd2221d6ea45,True,,,,,,,,,,1.0.0,Many large buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are located in a commercial area.; Many tall buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are in a commercial area.; many tall buildings and some green trees are in a commercial area .
commercial_157,RSICD,commercial_157.jpg,raw/rsicd/images/commercial_157.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_157.jpg,,,224,224,3,RGB,commercial,5,52a8e21a0a192a8bf2754e1c1f8d0dcb61352df756ec3aeceed29436ec398559,True,,,,,,,,,,1.0.0,Many large buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are located in a commercial area.; Many tall buildings and some green trees are located in a commercial area.; many tall buildings and some green trees are in a commercial area.; many tall buildings and some green trees are in a commercial area .
commercial_158,RSICD,commercial_158.jpg,raw/rsicd/images/commercial_158.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_158.jpg,,,224,224,3,RGB,commercial,5,e5945823a588648c693283ec7f73ddc3a06272f45e52fe356ccd979294d59e50,True,,,,,,,,,,1.0.0,a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many green buildings and trees.; a commercial area has many buildings and green trees.; a commercial area has many buildings and green trees .
commercial_159,RSICD,commercial_159.jpg,raw/rsicd/images/commercial_159.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_159.jpg,,,224,224,3,RGB,commercial,5,23e150ff899d0d77bc37e427c9643868117f58ed854a1203a568327e86540177,True,,,,,,,,,,1.0.0,Many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are located in a commercial area.; many buildings and some green trees are in a commercial area.; many buildings and some green trees are in a commercial area .
commercial_16,RSICD,commercial_16.jpg,raw/rsicd/images/commercial_16.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_16.jpg,,,224,224,3,RGB,commercial,5,59c53b1306fc90c33c356f8ef0b31c3091b3de6c86dc34a36131b43378c6352b,True,,,,,,,,,,1.0.0,Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are located in a commercial area.; Many buildings are in a commercial area.; many buildings are in a commercial area .
commercial_160,RSICD,commercial_160.jpg,raw/rsicd/images/commercial_160.jpg,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/rsicd/images/commercial_160.jpg,,,224,224,3,RGB,commercial,5,ca39cd13bd8f36ed8c1bda18343f77f67bc2008a7d6e062746bb1d6d3cc370e2,True,,,,,,,,,,1.0.0,Many buildings with green trees and parking are located in a commercial area.; many buildings with some green trees and a parking lot are located in a commercial area.; many buildings with some green trees and a parking lot are in a commercial area.; many buildings with some green trees and a parking lot are in a commercial area.; many buildings with some green trees and a parking lot are in a commercial area .
